JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456171.87639,<13.7,,,Vis.,LMK,BK,13.75,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456172.8819,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456174.8889,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456175.36389,<9.7,,,Vis.,GKI,,8.3,9.7,3342gnb,,,,Z,,,,V3890 SGR,,STD,,,,
2456178.86111,<12.0,,,Vis.,LMK,K,10.83,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456179.37361,<9.7,,,Vis.,GKI,,9.7,9.1,3342gnb,,,,Z,,,,V3890 SGR,,STD,,,,
2456179.79861,15.7,,,Vis.,LMK,K,15.2,15.9,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456179.9583,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456181.9806,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456183.35347,<9.7,,,Vis.,GKI,,9.7,9.1,3342gnb,,,,Z,,,,V3890 SGR,,STD,,,,
2456184.06319,<12.0,,,TG,KBJ,,120,,2132aef," 	Vis est ",0,,Z,12.0,,,V3890 SGR,,STD,,,,
2456185.80208,15.8,,,Vis.,LMK,K,15.9,15.2,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456189.33542,<9.7,,,Vis.,GKI,,9.7,9.1,3342gnb,,,,Z,,,,V3890 SGR,,STD,,,,
2456192.83333,<15.2,,,Vis.,LMK,BK,15.2,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456192.9535,<13.4,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456199.82083,<13.7,,,Vis.,LMK,BK,13.75,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456202.9167,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456203.9319,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456206.9569,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456207.25,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456208.73958,<11.0,,,Vis.,LMK,K,10.83,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456208.9486,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456209.30764,<9.1,,,Vis.,GKI,L,9.1,,3342gnb,,,,Z,,,,V3890 SGR,,STD,,,,
2456209.78125,<11.0,,,Vis.,LMK,K,10.83,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456213.78194,<15.5,,,Vis.,LMK,UK,15.2,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456215.0056,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456219.22,<13.8,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456219.9583,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456220.76250,<14.5,,,Vis.,LMK,BK,13.75,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456222.9569,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456232.74028,<14.0,,,Vis.,LMK,BK,13.75,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456240.9583,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456241.77431,<12.0,,,Vis.,LMK,WLK,11.67,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456243.9688,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456244.68958,<13.7,,,Vis.,LMK,BK,13.75,,sky-map.org,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456249.9583,<13.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456332.2153,<13.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456339.1944,<13.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456340.2056,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456347.2257,<12.8,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456359.1653,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456362.1556,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456364.2188,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456366.94336,15.4,0.1,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.923,Z,10.953,11.740,,V3890 SGR,,STD,,,,
2456367.94411,<15.2,0.2,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,,0,1.895,Z,10.953,11.740,,V3890 SGR,,STD,,,,
2456375.2278,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456376.2757,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456384.17397,15.328,0.029,,V,SXN,,ENSEMBLE,139,12844DV,OC61,0,1.210,Z,,13.917,,V3890 SGR,AAVSO,STD,0,,,
2456384.1741,15.41,0.08,,V,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); AAVSONET OC61; ASSUMED B-V=0.95""",0,1.21,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456386.0806,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456387.0979,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456388.1111,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456390.12639,<12.6,,,TG,KBJ,,,,11266DNW," 	DSLR vis est ",0,,Z,12.6,,,V3890 SGR,,STD,,,,
2456398.0813,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456398.92404,15.3,0.1,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.646,Z,10.953,11.737,,V3890 SGR,,STD,,,,
2456401.1965,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456401.57,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456402.2257,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456402.60,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456403.1868,15.3,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456414.0215,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456415.0688,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456419.0424,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456421.1090,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456422.1347,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456422.79179,14.74,0.06,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.912,Z,10.953,11.718,,V3890 SGR,,STD,,,,
2456424.12292,<14.6,,,Vis.,LMK,,146,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456424.27398,15.145,0.023,,V,SXN,,ENSEMBLE,139,12844DV,OC61,0,1.288,Z,,13.888,,V3890 SGR,AAVSO,STD,0,,,
2456424.2742,15.21,0.04,,V,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); AAVSONET OC61; ASSUMED B-V=0.95""",0,1.29,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456426.0694,15.4,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456427.84622,15.36,0.07,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.645,Z,10.953,11.744,,V3890 SGR,,STD,,,,
2456431.52,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456433.9708,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456436.3257,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456436.85023,15.5,0.1,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.666,Z,10.953,11.689,,V3890 SGR,,STD,,,,
2456440.9500,<13.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456442.2339,15.58,0.07,,V,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); AAVSONET OC61; CLOUDS; ASSUMED B-V=0.95""",0,1.33,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456442.23442,15.576,0.162,,V,SXN,,ENSEMBLE,139,12844DV,OC61,0,1.334,Z,,13.752,,V3890 SGR,AAVSO,STD,0,,,
2456442.23459,15.782,0.173,,V,SXN,,ENSEMBLE,139,12844DV,,0,1.334,Z,,13.942,,V3890 SGR,AAVSO,STD,,,,
2456444.48,<13.9,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456445.9458,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456450.6141,16.49,0.04,,B,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); BRT; ASSUMED B-V=0.95""",1,1.64,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456450.9313,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456451.2234,15.52,0.08,,V,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); AAVSONET OC61; ASSUMED B-V=0.95""",0,1.41,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456451.22341,15.461,0.037,,V,SXN,,ENSEMBLE,,12488BHW,OC61,0,1.411,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456452.0535,<14.8,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456452.09722,15.1,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456455.48,<13.9,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456456.47,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456457.73215,14.92,0.06,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.708,Z,10.953,11.735,,V3890 SGR,AAVSO,STD,,,,
2456458.0007,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456458.86667,14.6,,,Vis.,LMK,D,149,142,11036kc,brighter than usual and flickering.,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456459.2229,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456461.47,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456462.2208,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456464.8965,<13.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456468.8972,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456469.9222,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456471.8736,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456472.90069,15.1,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456472.9278,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456475.41,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456476.2063,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456476.9271,15.0,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456478.06181,14.95,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456479.8618,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456481.1729,15.0,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456481.9896,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456483.85069,15.0,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456484.0007,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456486.90139,14.9,,,Vis.,LMK,,149,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456491.42,<13.9,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456499.8847,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456499.9063,<15.3,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456500.87153,14.8,,,Vis.,LMK,,149,142,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456502.9194,<15.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456505.5343,14.98,0.04,,V,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); BRT; ASSUMED B-V=0.95""",1,1.94,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456506.36,<14.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456508.1965,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456515.85347,14.7,,,Vis.,LMK,,149,142,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456519.83472,14.8,,,Vis.,LMK,,149,142,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456529.84722,15.1,,,Vis.,LMK,,149,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456531.84722,14.9,,,Vis.,LMK,,149,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456531.9785,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456537.0368,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456537.80625,15.3,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456538.0465,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456539.9646,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456543.81042,15.0,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456543.9958,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456547.9924,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456554.83194,<13.2,,,Vis.,LMK,BU,130,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456556.9063,14.9,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456557.75278,15.0,,,Vis.,LMK,,149,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456560.0215,15.2,,,Vis.,SRX,,152,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456562.9431,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456563.9514,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456563.95278,<12.1,,,TG,KBJ,,,,11266DNW," 	Vis est from DSLR image ",0,,Z,12.1,,,V3890 Sgr,,STD,,,,
2456564.80208,15.1,,,Vis.,LMK,,149,156,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456566.9597,14.8,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456568.9576,14.8,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456569.3601,15.00,0.04,,V,MRV,,ENSEMBLE,,,"""ENSEMBLE CALIB. WITH HD 170434 (8.32V, 8.61B, 7.99IC); BRT; POOR FOCUS; ASSUMED B-V=0.95""",1,1.94,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456570.79861,<14.5,,,Vis.,LMK,U,142,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456570.96181,<12.0,,,Vis.,KBJ,,120,,11266DIW,,,,Z,,,,V3890 SGR,,STD,,,,
2456571.9576,14.8,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456572.93958,<12.1,,,TG,KBJ,,,,11266DNW," 	Vis est from DSLR image ",0,,Z,12.1,,,V3890 SGR,,STD,,,,
2456572.9632,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456573.9813,14.7,,,Vis.,SRX,,147,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456576.9264,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456577.9278,<14.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456577.99792,<13.5,,,TG,KBJ,B,,,11266DNW," 	Vis est from DSLR image ",0,,Z,13.5,,,V3890 SGR,,STD,,,,
2456579.9167,<13.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456582.91458,<13.5,,,TG,KBJ,B,,,11266DNW," 	Vis est from DSLR image ",0,,Z,13.5,,,V3890 SGR,,STD,,,,
2456583.9194,<12.5,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456583.95625,<13.5,,,TG,KBJ,B,,,11266DNW," 	Vis est from DSLR image ",0,,Z,13.5,,,V3890 SGR,,STD,,,,
2456584.50061,14.64,0.06,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.937,Z,10.953,11.750,,V3890 SGR,AAVSO,STD,,,,
2456584.75694,<14.0,,,Vis.,LMK,B,139,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456584.87014,<13.0,,,Vis.,KCD,BWL,13.0,,10954CK,,,,Z,,,,V3890 Sgr,BAA-VSS,STD,,,,
2456584.9188,<13.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456584.95347,<13.5,,,TG,KBJ,B,,,11266DNW," 	Vis est from DSLR image ",0,,Z,13.5,,,V3890 SGR,,STD,,,,
2456585.93264,<13.0,,,TG,KBJ,B,,,11266DNW," 	Vis est from DSLR image ",0,,Z,13.0,,,V3890 SGR,,STD,,,,
2456588.9375,14.8,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456589.93125,<13.0,,,TG,KBJ,,,,11266DNW," 	Vis est from DSLR image ",0,,Z,13.0,,,V3890 SGR,,STD,,,,
2456591.75000,<14.0,,,Vis.,LMK,U,139,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456595.74514,14.35,,,Vis.,LMK,,142,149,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456596.9382,14.4,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456598.9514,14.5,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456599.71597,14.6,,,Vis.,LMK,U,142,149,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456599.9639,<10.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V3890 SGR,VSS,STD,,,,
2456601.9082,<10.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V3890 SGR,VSS,STD,,,,
2456601.9507,14.6,,,Vis.,SRX,,144,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456602.9646,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456614.9507,<13.0,,,Vis.,SRX,B,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456618.9493,<13.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456688.2493,<12.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456693.24167,<14.0,,,TG,KBJ,B,140,,12834PKJ,,,,Z,,,,V3890 Sgr,,STD,,,,
2456696.24028,<12.0,,,TG,KBJ,,120,,12834PKJ,,,,Z,,,,V3890 SGR,,STD,,,,
2456696.2507,<10.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V3890 SGR,VSS,STD,,,,
2456697.2194,<13.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456698.2306,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456706.3597,<14.5,,,Vis.,PEX,B,NA,,11282UM,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456707.3514,<14.2,,,Vis.,PEX,B,NA,,11282UM,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456708.3625,<14.5,,,Vis.,PEX,B,139,,11282UM,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456712.3632,<14.8,,,Vis.,PEX,B,NA,,11282UM,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456715.2438,<14.4,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456717.1875,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456718.15347,14.7,,,Vis.,LMK,,146,149,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456721.2104,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456724.2785,<10.00,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V3890 SGR,VSS,STD,,,,
2456725.65,<13.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456726.1556,<13.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456726.15972,<14.0,,,Vis.,LMK,B,139,,11036kc,,,,Z,,,,V3890 SGR,AAVSO,STD,,,,
2456727.3306,<15.1,,,Vis.,PEX,,151,,11282UM,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456727.66,<13.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456728.2660,<11.00,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V3890 SGR,VSS,STD,,,,
2456730.2563,<11.00,,,Vis.,WPX,,NA,,NA,,,,Z,,,,V3890 SGR,VSS,STD,,,,
2456731.65,<13.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456736.92868,15.4,0.1,,V,DKS,,000-BKQ-440,GSC6857-0095,10869DW,ERROR: V+C POISSON;,0,1.938,Z,11.796,13.949,,V3890 SGR,AAVSO,STD,,,,
2456737.63,<13.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456745.60,<13.0,,,Vis.,BFO,,000,,999999,,,,Z,,,,V3890 SGR,MCSE,STD,,,,
2456747.0958,<14.0,,,Vis.,SRX,,NA,,NA,,,,Z,,,,V3890 SGR,RASNZ-VSS,STD,,,,
2456749.89812,14.50,0.03,,V,DKS,,000-BKQ-438,000-BKQ-440,10869DW,ERROR: V+C POISSON;,0,1.896,Z,10.953,11.748,,V3890 SGR,AAVSO,STD,,,,
