JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456701.28711,12.079,0.053,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.064,Z,10.024,11.979,,V0745 SCO,AAVSO,STD,,,,
2456701.28753,12.140,0.052,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.063,Z,9.993,11.975,,V0745 SCO,AAVSO,STD,,,,
2456701.28788,12.118,0.055,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.063,Z,9.998,11.976,,V0745 SCO,AAVSO,STD,,,,
2456701.28829,12.091,0.058,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.062,Z,10.023,11.970,,V0745 SCO,AAVSO,STD,,,,
2456701.28864,12.099,0.059,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.061,Z,10.085,12.025,,V0745 SCO,AAVSO,STD,,,,
2456701.28902,12.069,0.059,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.060,Z,10.068,12.042,,V0745 SCO,AAVSO,STD,,,,
2456701.28939,12.063,0.056,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.060,Z,10.036,12.000,,V0745 SCO,AAVSO,STD,,,,
2456701.28980,12.062,0.055,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.059,Z,9.993,11.964,,V0745 SCO,AAVSO,STD,,,,
2456701.29019,12.100,0.058,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.058,Z,10.022,11.987,,V0745 SCO,AAVSO,STD,,,,
2456701.29054,12.040,0.055,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.057,Z,9.996,11.946,,V0745 SCO,AAVSO,STD,,,,
2456701.29093,12.060,0.057,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.057,Z,9.969,11.939,,V0745 SCO,AAVSO,STD,,,,
2456701.29129,12.078,0.058,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.056,Z,9.973,11.961,,V0745 SCO,AAVSO,STD,,,,
2456701.29165,12.049,0.056,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.055,Z,9.962,11.925,,V0745 SCO,AAVSO,STD,,,,
2456701.29200,12.091,0.062,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.055,Z,9.976,11.938,,V0745 SCO,AAVSO,STD,,,,
2456701.29238,12.066,0.064,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.054,Z,10.001,11.973,,V0745 SCO,AAVSO,STD,,,,
2456701.29278,12.054,0.062,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.053,Z,9.969,11.923,,V0745 SCO,AAVSO,STD,,,,
2456701.29318,12.169,0.073,,V,MGW,,91,111,13209ALB,T9 - ITELESCOPE - SIDING SPRING AUSTRALIA(V->V),0,1.052,Z,9.980,11.926,,V0745 SCO,AAVSO,STD,,,,
2456701.3326,11.7,,,Vis.,PEX,,115,,11282UI,,,,Z,,,,V745 SCO,RASNZ-VSS,STD,,,,
2456701.49603,10.332,0.058,,R,DAND,,000-BJM-538,,13221DTW,,0,3.337,Z,12.096,,,V745 SCO,AAVSO,STD,,,,
2456701.498137,10.238,0.053,,R,DAND,,000-BJM-538,,13221DTW,,0,3.247,Z,12.011,,,V745 SCO,AAVSO,STD,,,,
2456701.500289,10.300,0.049,,R,DAND,,000-BJM-538,,13221DTW,,0,3.161,Z,11.965,,,V745 SCO,AAVSO,STD,,,,
2456701.83466,10.518,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,2.296,Z,,13.304,,V0745 SCO,URSA,STD,0,,,
2456701.83529,12.271,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.281,Z,,13.794,,V0745 SCO,URSA,STD,0,,,
2456701.83582,12.270,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.269,Z,,13.789,,V0745 SCO,URSA,STD,0,,,
2456701.83637,12.237,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.256,Z,,13.786,,V0745 SCO,URSA,STD,0,,,
2456701.83688,12.262,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.244,Z,,13.785,,V0745 SCO,URSA,STD,0,,,
2456701.83741,12.264,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.232,Z,,13.758,,V0745 SCO,URSA,STD,0,,,
2456701.83800,13.146,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,2.217,Z,,14.565,,V0745 SCO,URSA,STD,0,,,
2456701.83869,10.535,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,2.203,Z,,13.315,,V0745 SCO,URSA,STD,0,,,
2456701.83927,12.262,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.190,Z,,13.803,,V0745 SCO,URSA,STD,0,,,
2456701.83979,12.276,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.178,Z,,13.786,,V0745 SCO,URSA,STD,0,,,
2456701.84031,12.267,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.167,Z,,13.809,,V0745 SCO,URSA,STD,0,,,
2456701.84084,12.258,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.156,Z,,13.778,,V0745 SCO,URSA,STD,0,,,
2456701.84135,12.276,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.145,Z,,13.779,,V0745 SCO,URSA,STD,0,,,
2456701.84194,13.155,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,2.133,Z,,14.534,,V0745 SCO,URSA,STD,0,,,
2456701.84257,10.525,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,2.120,Z,,13.320,,V0745 SCO,URSA,STD,0,,,
2456701.84317,12.295,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.108,Z,,13.837,,V0745 SCO,URSA,STD,0,,,
2456701.84368,12.287,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.097,Z,,13.815,,V0745 SCO,URSA,STD,0,,,
2456701.84419,12.303,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.087,Z,,13.772,,V0745 SCO,URSA,STD,0,,,
2456701.84472,12.265,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.077,Z,,13.792,,V0745 SCO,URSA,STD,0,,,
2456701.84522,12.281,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.067,Z,,13.825,,V0745 SCO,URSA,STD,0,,,
2456701.84582,13.123,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,2.056,Z,,14.472,,V0745 SCO,URSA,STD,0,,,
2456701.84644,10.507,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,2.044,Z,,13.324,,V0745 SCO,URSA,STD,0,,,
2456701.84701,12.305,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.033,Z,,13.797,,V0745 SCO,URSA,STD,0,,,
2456701.84752,12.300,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.024,Z,,13.783,,V0745 SCO,URSA,STD,0,,,
2456701.84802,12.260,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.014,Z,,13.753,,V0745 SCO,URSA,STD,0,,,
2456701.84853,12.267,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,2.005,Z,,13.772,,V0745 SCO,URSA,STD,0,,,
2456701.84904,12.271,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.996,Z,,13.804,,V0745 SCO,URSA,STD,0,,,
2456701.84961,13.158,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.986,Z,,14.555,,V0745 SCO,URSA,STD,0,,,
2456701.85022,10.506,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.975,Z,,13.280,,V0745 SCO,URSA,STD,0,,,
2456701.85081,12.278,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.965,Z,,13.784,,V0745 SCO,URSA,STD,0,,,
2456701.85124,12.279,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.957,Z,,13.786,,V0745 SCO,URSA,STD,0,,,
2456701.85148,12.241,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.953,Z,,13.766,,V0745 SCO,URSA,STD,0,,,
2456701.85172,12.261,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.949,Z,,13.770,,V0745 SCO,URSA,STD,0,,,
2456701.85196,12.256,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.945,Z,,13.787,,V0745 SCO,URSA,STD,0,,,
2456701.85227,13.154,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.940,Z,,14.592,,V0745 SCO,URSA,STD,0,,,
2456701.85260,10.523,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.934,Z,,13.282,,V0745 SCO,URSA,STD,0,,,
2456701.85292,12.290,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.929,Z,,13.794,,V0745 SCO,URSA,STD,0,,,
2456701.85316,12.262,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.925,Z,,13.757,,V0745 SCO,URSA,STD,0,,,
2456701.85340,12.243,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.921,Z,,13.755,,V0745 SCO,URSA,STD,0,,,
2456701.85363,12.263,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.917,Z,,13.759,,V0745 SCO,URSA,STD,0,,,
2456701.85388,12.278,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.913,Z,,13.747,,V0745 SCO,URSA,STD,0,,,
2456701.85419,13.184,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.908,Z,,14.558,,V0745 SCO,URSA,STD,0,,,
2456701.85453,10.512,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.903,Z,,13.276,,V0745 SCO,URSA,STD,0,,,
2456701.85484,12.266,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.898,Z,,13.788,,V0745 SCO,URSA,STD,0,,,
2456701.85508,12.265,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.894,Z,,13.755,,V0745 SCO,URSA,STD,0,,,
2456701.85532,12.258,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.890,Z,,13.759,,V0745 SCO,URSA,STD,0,,,
2456701.85557,12.263,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.886,Z,,13.747,,V0745 SCO,URSA,STD,0,,,
2456701.85581,12.274,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.883,Z,,13.776,,V0745 SCO,URSA,STD,0,,,
2456701.85612,13.180,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.878,Z,,14.557,,V0745 SCO,URSA,STD,0,,,
2456701.85646,10.502,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.873,Z,,13.277,,V0745 SCO,URSA,STD,0,,,
2456701.85677,12.282,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.868,Z,,13.763,,V0745 SCO,URSA,STD,0,,,
2456701.85700,12.278,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.864,Z,,13.788,,V0745 SCO,URSA,STD,0,,,
2456701.85725,12.253,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.861,Z,,13.760,,V0745 SCO,URSA,STD,0,,,
2456701.85749,12.275,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.857,Z,,13.781,,V0745 SCO,URSA,STD,0,,,
2456701.85772,12.272,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.853,Z,,13.783,,V0745 SCO,URSA,STD,0,,,
2456701.85803,13.168,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.849,Z,,14.476,,V0745 SCO,URSA,STD,0,,,
2456701.85837,10.501,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.844,Z,,13.294,,V0745 SCO,URSA,STD,0,,,
2456701.85869,12.289,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.839,Z,,13.800,,V0745 SCO,URSA,STD,0,,,
2456701.85892,12.246,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.835,Z,,13.797,,V0745 SCO,URSA,STD,0,,,
2456701.85917,12.266,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.832,Z,,13.773,,V0745 SCO,URSA,STD,0,,,
2456701.85940,12.264,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.828,Z,,13.782,,V0745 SCO,URSA,STD,0,,,
2456701.85964,12.278,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.825,Z,,13.776,,V0745 SCO,URSA,STD,0,,,
2456701.85995,13.195,0.009,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.821,Z,,14.593,,V0745 SCO,URSA,STD,0,,,
2456701.86029,10.505,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.816,Z,,13.269,,V0745 SCO,URSA,STD,0,,,
2456701.86060,12.252,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.811,Z,,13.791,,V0745 SCO,URSA,STD,0,,,
2456701.86084,12.285,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.808,Z,,13.772,,V0745 SCO,URSA,STD,0,,,
2456701.86108,12.284,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.804,Z,,13.790,,V0745 SCO,URSA,STD,0,,,
2456701.86132,12.300,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.801,Z,,13.800,,V0745 SCO,URSA,STD,0,,,
2456701.86155,12.283,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.798,Z,,13.809,,V0745 SCO,URSA,STD,0,,,
2456701.86186,13.159,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.793,Z,,14.570,,V0745 SCO,URSA,STD,0,,,
2456701.86221,10.500,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.789,Z,,13.263,,V0745 SCO,URSA,STD,0,,,
2456701.86252,12.296,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.784,Z,,13.768,,V0745 SCO,URSA,STD,0,,,
2456701.86277,12.251,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.781,Z,,13.762,,V0745 SCO,URSA,STD,0,,,
2456701.86300,12.280,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.778,Z,,13.777,,V0745 SCO,URSA,STD,0,,,
2456701.86324,12.272,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.774,Z,,13.794,,V0745 SCO,URSA,STD,0,,,
2456701.86348,12.263,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.771,Z,,13.768,,V0745 SCO,URSA,STD,0,,,
2456701.86380,13.165,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.767,Z,,14.559,,V0745 SCO,URSA,STD,0,,,
2456701.86413,10.515,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.762,Z,,13.260,,V0745 SCO,URSA,STD,0,,,
2456701.86444,12.265,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.758,Z,,13.779,,V0745 SCO,URSA,STD,0,,,
2456701.86469,12.262,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.755,Z,,13.777,,V0745 SCO,URSA,STD,0,,,
2456701.86492,12.269,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.752,Z,,13.775,,V0745 SCO,URSA,STD,0,,,
2456701.86516,12.275,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.749,Z,,13.783,,V0745 SCO,URSA,STD,0,,,
2456701.86539,12.257,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.746,Z,,13.780,,V0745 SCO,URSA,STD,0,,,
2456701.86572,13.190,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.742,Z,,14.560,,V0745 SCO,URSA,STD,0,,,
2456701.86605,10.513,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.737,Z,,13.275,,V0745 SCO,URSA,STD,0,,,
2456701.86637,12.273,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.733,Z,,13.806,,V0745 SCO,URSA,STD,0,,,
2456701.86661,12.286,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.730,Z,,13.800,,V0745 SCO,URSA,STD,0,,,
2456701.86684,12.287,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.727,Z,,13.783,,V0745 SCO,URSA,STD,0,,,
2456701.86708,12.267,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.724,Z,,13.773,,V0745 SCO,URSA,STD,0,,,
2456701.86733,12.290,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.721,Z,,13.810,,V0745 SCO,URSA,STD,0,,,
2456701.86764,13.178,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.717,Z,,14.594,,V0745 SCO,URSA,STD,0,,,
2456701.86797,10.519,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.713,Z,,13.279,,V0745 SCO,URSA,STD,0,,,
2456701.86829,12.261,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.709,Z,,13.784,,V0745 SCO,URSA,STD,0,,,
2456701.86853,12.283,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.706,Z,,13.789,,V0745 SCO,URSA,STD,0,,,
2456701.86876,12.293,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.703,Z,,13.790,,V0745 SCO,URSA,STD,0,,,
2456701.86900,12.272,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.700,Z,,13.784,,V0745 SCO,URSA,STD,0,,,
2456701.86924,12.259,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.697,Z,,13.757,,V0745 SCO,URSA,STD,0,,,
2456701.86955,13.167,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.694,Z,,14.502,,V0745 SCO,URSA,STD,0,,,
2456701.86990,10.524,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.689,Z,,13.268,,V0745 SCO,URSA,STD,0,,,
2456701.87021,12.285,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.686,Z,,13.785,,V0745 SCO,URSA,STD,0,,,
2456701.87045,12.281,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.683,Z,,13.800,,V0745 SCO,URSA,STD,0,,,
2456701.87069,12.282,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.680,Z,,13.775,,V0745 SCO,URSA,STD,0,,,
2456701.87093,12.264,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.677,Z,,13.781,,V0745 SCO,URSA,STD,0,,,
2456701.87117,12.264,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.674,Z,,13.759,,V0745 SCO,URSA,STD,0,,,
2456701.87148,13.195,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.671,Z,,14.496,,V0745 SCO,URSA,STD,0,,,
2456701.87182,10.518,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.667,Z,,13.295,,V0745 SCO,URSA,STD,0,,,
2456701.87213,12.276,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.663,Z,,13.763,,V0745 SCO,URSA,STD,0,,,
2456701.87237,12.259,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.660,Z,,13.755,,V0745 SCO,URSA,STD,0,,,
2456701.87262,12.283,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.658,Z,,13.773,,V0745 SCO,URSA,STD,0,,,
2456701.87285,12.281,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.655,Z,,13.788,,V0745 SCO,URSA,STD,0,,,
2456701.87309,12.247,0.005,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.652,Z,,13.739,,V0745 SCO,URSA,STD,0,,,
2456701.87340,13.200,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.649,Z,,14.514,,V0745 SCO,URSA,STD,0,,,
2456701.87374,10.526,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.645,Z,,13.298,,V0745 SCO,URSA,STD,0,,,
2456701.87405,12.264,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.641,Z,,13.759,,V0745 SCO,URSA,STD,0,,,
2456701.87429,12.278,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.638,Z,,13.789,,V0745 SCO,URSA,STD,0,,,
2456701.87454,12.265,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.636,Z,,13.798,,V0745 SCO,URSA,STD,0,,,
2456701.87477,12.269,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.633,Z,,13.764,,V0745 SCO,URSA,STD,0,,,
2456701.87501,12.267,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.630,Z,,13.761,,V0745 SCO,URSA,STD,0,,,
2456701.87532,13.184,0.008,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.627,Z,,14.542,,V0745 SCO,URSA,STD,0,,,
2456701.87567,10.509,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.623,Z,,13.287,,V0745 SCO,URSA,STD,0,,,
2456701.87598,12.279,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.620,Z,,13.763,,V0745 SCO,URSA,STD,0,,,
2456701.87623,12.277,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.617,Z,,13.776,,V0745 SCO,URSA,STD,0,,,
2456701.87646,12.270,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.615,Z,,13.750,,V0745 SCO,URSA,STD,0,,,
2456701.87670,12.270,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.612,Z,,13.786,,V0745 SCO,URSA,STD,0,,,
2456701.87693,12.273,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.610,Z,,13.770,,V0745 SCO,URSA,STD,0,,,
2456701.87725,13.167,0.007,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.606,Z,,14.482,,V0745 SCO,URSA,STD,0,,,
2456701.87759,10.526,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.603,Z,,13.292,,V0745 SCO,URSA,STD,0,,,
2456701.87791,12.286,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.600,Z,,13.778,,V0745 SCO,URSA,STD,0,,,
2456701.87832,12.300,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.595,Z,,13.805,,V0745 SCO,URSA,STD,0,,,
2456701.87856,12.283,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.593,Z,,13.804,,V0745 SCO,URSA,STD,0,,,
2456701.87881,12.271,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.590,Z,,13.770,,V0745 SCO,URSA,STD,0,,,
2456701.87904,12.269,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.588,Z,,13.767,,V0745 SCO,URSA,STD,0,,,
2456701.87935,13.186,0.007,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.585,Z,,14.480,,V0745 SCO,URSA,STD,0,,,
2456701.87969,10.512,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.581,Z,,13.275,,V0745 SCO,URSA,STD,0,,,
2456701.88001,12.293,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.578,Z,,13.807,,V0745 SCO,URSA,STD,0,,,
2456701.88024,12.283,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.576,Z,,13.798,,V0745 SCO,URSA,STD,0,,,
2456701.88049,12.276,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.573,Z,,13.779,,V0745 SCO,URSA,STD,0,,,
2456701.88073,12.283,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.571,Z,,13.766,,V0745 SCO,URSA,STD,0,,,
2456701.88096,12.291,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.568,Z,,13.794,,V0745 SCO,URSA,STD,0,,,
2456701.88127,13.193,0.007,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.565,Z,,14.535,,V0745 SCO,URSA,STD,0,,,
2456701.88161,10.528,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.562,Z,,13.290,,V0745 SCO,URSA,STD,0,,,
2456701.88193,12.280,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.559,Z,,13.782,,V0745 SCO,URSA,STD,0,,,
2456701.88216,12.285,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.557,Z,,13.777,,V0745 SCO,URSA,STD,0,,,
2456701.88241,12.283,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.554,Z,,13.801,,V0745 SCO,URSA,STD,0,,,
2456701.88264,12.293,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.552,Z,,13.767,,V0745 SCO,URSA,STD,0,,,
2456701.88288,12.288,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.550,Z,,13.805,,V0745 SCO,URSA,STD,0,,,
2456701.88319,13.165,0.007,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.547,Z,,14.515,,V0745 SCO,URSA,STD,0,,,
2456701.88354,10.518,0.002,,R,OAR,,ENSEMBLE,138,13218ATW,,0,1.543,Z,,13.282,,V0745 SCO,URSA,STD,0,,,
2456701.88385,12.275,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.540,Z,,13.781,,V0745 SCO,URSA,STD,0,,,
2456701.88409,12.287,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.538,Z,,13.783,,V0745 SCO,URSA,STD,0,,,
2456701.88433,12.290,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.536,Z,,13.793,,V0745 SCO,URSA,STD,0,,,
2456701.88457,12.291,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.534,Z,,13.773,,V0745 SCO,URSA,STD,0,,,
2456701.88481,12.302,0.004,,V,OAR,,ENSEMBLE,138,13218ATW,,0,1.531,Z,,13.788,,V0745 SCO,URSA,STD,0,,,
2456701.88513,13.189,0.007,,B,OAR,,ENSEMBLE,138,13218ATW,,0,1.528,Z,,14.498,,V0745 SCO,URSA,STD,0,,,
