JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2447239.59,11.5,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447239.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447240.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447241.136,11.0,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447241.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447241.92,10.8,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447242.9,10.9,,,Vis.,LZT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447243.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447243.9,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447244.015,10.5,,,Vis.,HK,,,,,,,,V,,,,RS OPH,,STD,,,,
2447245.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447246.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447246.67,10.9,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447247.68,11.2,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447247.7,10.7,,,Vis.,EL,,,,,,,,V,,,,RS OPH,,STD,,,,
2447248.3,11.0,,,Vis.,PEX,,,,,,,,V,,,,RS OPH,,STD,,,,
2447248.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447248.9,11.2,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447249.1,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447249.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447249.9,10.9,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447250.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447250.9,11.6,,,Vis.,KSP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447251.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447252.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447255.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447260.5,11.7,,,Vis.,BSM,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447261.52,11.2,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447261.8,11.4,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447262.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447263.4,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447263.49,11.1,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447263.5,11.2,,,Vis.,ZLT,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447264.021,11.0,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447264.48,11.2,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447264.64,10.9,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447264.8,11.5,,,Vis.,KSP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447264.9,10.9,,,Vis.,LZT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447264.944,10.8,,,Vis.,HK,,,,,,,,V,,,,RS OPH,,STD,,,,
2447265.104,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447265.63,11.0,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447265.86,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447267.6,10.4,,,Vis.,KRU,,,,,,,,V,,,,RS OPH,,STD,,,,
2447268.792,11.2,,,Vis.,IML,,,,,,,,V,,,,RS OPH,,STD,,,,
2447268.8,11.0,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447269.081,10.7,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447270.49,11.2,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447270.86,10.9,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447271.045,10.7,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447271.8,10.9,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447271.8,11.2,,,Vis.,SCE,,,,,,,,V,,,,RS OPH,,STD,,,,
2447272.05,11.0,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447273.85,10.9,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447274.53,11.1,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447274.6,11.0,,,Vis.,VET,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447275.63,10.9,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447275.992,11.0,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447276.49,11.3,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447276.8,11.2,,,Vis.,SCE,,,,,,,,V,,,,RS OPH,,STD,,,,
2447276.9,11.1,,,Vis.,GRI,,,,,,,,V,,,,RS OPH,,STD,,,,
2447276.9,10.8,,,Vis.,LZT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447277.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447278.45,11.3,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447278.6,11.0,,,Vis.,EL,,,,,,,,V,,,,RS OPH,,STD,,,,
2447278.6,11.1,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447279.4,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447280.51,11.2,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447280.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447281.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447287.8,10.8,,,Vis.,KRB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447288.7,11.3,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447289.4,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447289.49,11.1,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447289.649,11.2,,,Vis.,IML,,,,,,,,V,,,,RS OPH,,STD,,,,
2447289.7,11.3,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447289.85,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447290.1,11.1,,,Vis.,PEX,,,,,,,,V,,,,RS OPH,,STD,,,,
2447290.3,11.1,,,Vis.,MCE,,,,,,,,V,,,,RS OPH,,STD,,,,
2447290.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447291.4,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447292.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447292.966,11.5,,,Vis.,HK,,,,,,,,V,,,,RS OPH,,STD,,,,
2447293.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447293.83,10.9,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447294.085,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447294.48,11.2,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447294.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447294.8,11.4,,,Vis.,SVN,,,,,,,,V,,,,RS OPH,,STD,,,,
2447295.1,11.0,,,Vis.,MCE,,,,,,,,V,,,,RS OPH,,STD,,,,
2447295.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447295.9,10.8,,,Vis.,LZT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447296.47,11.3,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447296.51,10.5,,,Vis.,BSM,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447296.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447297.081,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447297.45,11.3,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447297.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447298.6,10.9,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447298.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447299.39,11.3,,,Vis.,STF,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447299.45,10.8,,,Vis.,BSM,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447299.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447299.8,11.4,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447300.46,11.5,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447300.6,11.0,,,Vis.,EL,,,,,,,,V,,,,RS OPH,,STD,,,,
2447300.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447300.875,11.4,,,Vis.,PED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447300.914,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447301.5,11.4,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447301.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447302.055,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447302.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447303.084,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447303.46,11.2,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447303.5,11.2,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447303.6,11.0,,,Vis.,EL,,,,,,,,V,,,,RS OPH,,STD,,,,
2447303.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447304.499,11.5,,,Vis.,KRT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447304.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447305.014,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447305.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447306.034,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447306.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447306.819,11.3,,,Vis.,HK,,,,,,,,V,,,,RS OPH,,STD,,,,
2447307.025,11.1,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447307.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447307.7,11.7,,,Vis.,MYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447308.43,11.5,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447308.6,11.0,,,Vis.,EL,,,,,,,,V,,,,RS OPH,,STD,,,,
2447308.61,11.2,,,Vis.,BYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447308.8,10.9,,,Vis.,LZT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447308.83,10.9,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447309.58,10.9,,,Vis.,BSM,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447309.7,10.8,,,Vis.,STI,,,,,,,,V,,,,RS OPH,,STD,,,,
2447310.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447310.7,11.0,,,Vis.,TDB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447311.085,11.2,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447313.45,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447314.6,11.4,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447315.42,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447315.7,10.7,,,Vis.,STI,,,,,,,,V,,,,RS OPH,,STD,,,,
2447316.47,11.0,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447316.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447317.4,10.9,,,Vis.,PPS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447317.43,11.4,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447317.7,11.4,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447318.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447318.8,11.1,,,Vis.,KRB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447319.39,10.7,,,Vis.,BSM,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447319.6,11.4,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447320.36,11.2,,,Vis.,STF,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447320.47,11.4,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447320.7,11.3,,,Vis.,WC,,,,,,,,V,,,,RS OPH,,STD,,,,
2447320.83,11.2,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447320.83,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447321.4,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447321.4,10.7,,,Vis.,PPS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447321.679,11.0,,,Vis.,IML,,,,,,,,V,,,,RS OPH,,STD,,,,
2447322.42,11.6,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447322.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447322.7,11.4,,,Vis.,MYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447323.51,11.3,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447323.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447323.66,11.9,,,Vis.,BYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447323.7,11.4,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447323.729,11.5,,,Vis.,BTB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.019,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.4,11.5,,,Vis.,MZS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447324.4,11.1,,,Vis.,PPS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447324.43,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.53,11.4,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447324.6,11.5,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.64,11.8,,,Vis.,BYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.7,11.0,,,Vis.,GRI,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.7,11.4,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.708,11.4,,,Vis.,KRS,,,,,,,,V,,,,RS OPH,,STD,,,,
2447324.82,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447325.5,11.3,,,Vis.,BMU,,,,,,,,V,,,,RS OPH,KNVWS,STD,,,,
2447325.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447326.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447326.42,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447326.438,11.8,,,Vis.,KRT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447326.48,11.3,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447327.457,11.1,,,Vis.,KRT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447327.47,11.2,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447327.53,11.5,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447327.877,11.2,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447328.45,11.5,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447328.46,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447329.01,11.6,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447329.46,11.4,,,Vis.,GRL,,,,,,,,V,,,,RS OPH,NAS,STD,,,,
2447329.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447329.7,11.0,,,Vis.,WC,,,,,,,,V,,,,RS OPH,,STD,,,,
2447330.5,12.0,,,Vis.,KHL,,,,,,,,V,,,,RS OPH,,STD,,,,
2447330.6,12.1,,,Vis.,BYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447330.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447330.6,12.1,,,Vis.,SHS,,,,,,,,V,,,,RS OPH,,STD,,,,
2447331.4,11.4,,,Vis.,PPS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447331.43,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447331.6,11.6,,,Vis.,SHS,,,,,,,,V,,,,RS OPH,,STD,,,,
2447331.61,12.0,,,Vis.,BYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447331.7,11.0,,,Vis.,SVN,,,,,,,,V,,,,RS OPH,,STD,,,,
2447332.027,11.5,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447332.47,11.2,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447332.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447332.7,11.5,,,Vis.,KRB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447332.91,11.5,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447333.984,11.5,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447334.3,11.2,,,Vis.,PEX,,,,,,,,V,,,,RS OPH,,STD,,,,
2447334.43,11.2,,,Vis.,STF,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447334.46,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447334.6,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447334.67,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447334.806,11.5,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447335.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447335.446,11.8,,,Vis.,KRT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447335.48,11.3,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447335.8,11.5,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447335.83,11.3,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447336.47,11.3,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447336.5,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447336.63,11.9,,,Vis.,BYR,,,,,,,,V,,,,RS OPH,,STD,,,,
2447336.69,11.1,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447337.029,11.3,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447338.42,11.3,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447343.7,11.3,,,Vis.,TDB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447343.7,12.1,,,Vis.,WC,,,,,,,,V,,,,RS OPH,,STD,,,,
2447344.4,11.8,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447344.44,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447344.6,11.5,,,Vis.,SHS,,,,,,,,V,,,,RS OPH,,STD,,,,
2447344.75,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447345.4,11.9,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447345.43,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447345.6,11.9,,,Vis.,BRJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2447345.6,11.5,,,Vis.,STI,,,,,,,,V,,,,RS OPH,,STD,,,,
2447345.8,11.7,,,Vis.,SSP,C,,,,,,,V,,,,RS OPH,,STD,,,,
2447345.9,11.1,,,Vis.,HK,,,,,,,,V,,,,RS OPH,,STD,,,,
2447346.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447346.38,11.1,,,Vis.,STF,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447346.6,11.5,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447346.63,11.9,,,Vis.,BRJ,,,,,,,,V,,,,RS OPH,,STD,,,,
2447346.7,11.6,,,Vis.,MOW,,,,,,,,V,,,,RS OPH,,STD,,,,
2447346.768,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447347.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447347.4,11.4,,,Vis.,PPS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447347.44,10.9,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447347.597,11.1,,,Vis.,HJA,,,,,,,,V,,,,RS OPH,,STD,,,,
2447347.6,11.8,,,Vis.,HAV,,,,,,,,V,,,,RS OPH,,STD,,,,
2447347.66,11.0,,,Vis.,DGP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447348.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447348.39,11.3,,,Vis.,BSM,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447348.4,11.9,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447348.77,12.1,,,Vis.,HJA,,,,,,,,V,,,,RS OPH,,STD,,,,
2447349.3,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447349.4,11.8,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447349.42,11.0,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447349.42,11.3,,,Vis.,RLU,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447349.424,11.6,,,Vis.,KRT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447350.2,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447350.7,11.6,,,Vis.,WC,,,,,,,,V,,,,RS OPH,,STD,,,,
2447350.769,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447351.2,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447351.4,11.8,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447351.41,11.6,,,Vis.,VET,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447351.48,11.0,,,Vis.,RLU,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447351.8007,11.5,,,Vis.,MKE,,,,,,,,V,,,,RS OPH,,STD,,,,
2447352.2,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447352.4,11.6,,,Vis.,PPS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447352.4,11.9,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447352.41,11.6,,,Vis.,MOI,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447352.41,12.0,,,Vis.,VET,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447352.46,10.9,,,Vis.,BIC,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447352.8,11.5,,,Vis.,HLT,,,,,,,,V,,,,RS OPH,,STD,,,,
2447352.8,11.8,,,Vis.,SSP,,,,,,,,V,,,,RS OPH,,STD,,,,
2447352.857,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447353.4,11.2,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447353.41,11.3,,,Vis.,RLU,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447353.44,10.9,,,Vis.,BIC,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447353.44,11.3,,,Vis.,SCZ,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447353.7,10.7,,,Vis.,KRS,,,,,,,,V,,,,RS OPH,,STD,,,,
2447353.8,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447354.4,11.6,,,Vis.,BOZ,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447354.4,10.8,,,Vis.,KOS,,,,,,,,V,,,,RS OPH,MCSE,STD,,,,
2447354.4,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447354.43,11.1,,,Vis.,MED,,,,,,,,V,,,,RS OPH,,STD,,,,
2447354.45,11.4,,,Vis.,RLU,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447354.852,11.4,,,Vis.,AB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447355.2,11.2,,,Vis.,OB,,,,,,,,V,,,,RS OPH,,STD,,,,
2447355.4,11.5,,,Vis.,PEG,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447355.4,11.9,,,Vis.,PZA,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
2447355.47,11.6,,,Vis.,MOI,,,,,,,,V,,,,RS OPH,AFOEV,STD,,,,
